lr,nf,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,load_best_args,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
0.001,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.8
0.01,20,1,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,10.14
0.001,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.2
0.001,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,9.18
0.001,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,6.7799999999999985
0.01,20,0,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,10.940000000000001
0.001,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,7.080000000000001
0.01,20,2,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,9.84
0.001,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,7.419999999999999
0.01,20,1,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.8199999999999985
0.001,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.460000000000003
0.001,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.959999999999999
0.01,20,0,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.24
0.001,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.38
0.001,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,7.780000000000001
0.1,20,2,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.340000000000001
0.001,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,7.5200000000000005
0.1,20,1,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.3600000000000003
0.001,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,6.719999999999999
0.001,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.3
0.1,20,0,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.56
0.001,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.44
0.1,20,2,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.8
0.001,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.419999999999999
0.001,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,6.34
0.001,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,7.74
0.1,20,1,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.279999999999999
0.001,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,6.8
0.1,20,0,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.9
0.01,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.4
0.01,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.8
0.1,20,2,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.5
0.01,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.540000000000003
0.01,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,15.74
0.1,20,1,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.7
0.01,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,19.060000000000002
0.1,20,0,0.75,0.5,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.22
0.01,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,17.36
0.01,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.54
0.001,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.24
0.01,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.24
0.001,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,27.939999999999998
0.01,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.999999999999996
0.01,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,13.64
0.01,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,16.74
0.001,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.0
0.001,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.339999999999996
0.01,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,14.14
0.01,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.74
0.01,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,10.5
0.001,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,30.8
0.01,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.959999999999999
0.01,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,7.82
0.001,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,30.919999999999998
0.01,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,6.340000000000001
0.001,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,33.58
0.01,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,10.9
0.1,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.940000000000001
0.001,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,28.96
0.1,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.679999999999998
0.001,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.139999999999997
0.1,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.4
0.1,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,12.940000000000001
0.1,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,15.040000000000001
0.01,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,52.2
0.01,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,48.379999999999995
0.1,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,14.779999999999998
0.1,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.200000000000003
0.01,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.56
0.1,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.12
0.1,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.879999999999999
0.01,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,47.7
0.1,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,14.8
0.1,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,16.18
0.01,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,47.08
0.1,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,15.959999999999999
0.01,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,40.7
0.1,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.66
0.01,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,37.2
0.1,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.4
0.1,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.440000000000001
0.1,20,2,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,10.36
0.1,20,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,13.66
0.01,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,37.839999999999996
0.1,20,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,12.580000000000002
0.001,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.359999999999999
0.001,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.58
0.01,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,42.839999999999996
0.001,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.279999999999999
0.001,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,4.58
0.001,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,4.84
0.1,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,39.42
0.001,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,4.82
0.001,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.220000000000001
0.001,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.160000000000001
0.001,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.340000000000001
0.1,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,27.74
0.001,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,5.040000000000001
0.001,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,5.08
0.001,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,4.800000000000001
0.1,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,35.660000000000004
0.001,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.42
0.001,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.580000000000001
0.001,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.159999999999999
0.001,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,4.779999999999999
0.1,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,42.02
0.001,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,4.7
0.001,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,5.4399999999999995
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.24
0.1,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.739999999999995
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.6
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.780000000000005
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,16.04
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,16.44
0.1,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,44.019999999999996
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,16.520000000000003
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.18
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.080000000000002
0.1,20,2,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.6
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.959999999999999
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,15.780000000000001
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,14.98
0.1,20,1,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,34.32
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,15.919999999999998
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.439999999999998
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,9.84
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,9.8
0.1,20,0,0.75,0.5,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,37.220000000000006
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,10.959999999999999
