H,lr,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,n_workers,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
,0.01,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.7
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.519999999999996
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,40.64
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,40.72
,0.01,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.740000000000002
,0.01,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.35999999999999
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.239999999999995
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,37.58
,0.01,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.740000000000002
,0.01,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.0
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,32.18
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.080000000000002
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,31.139999999999997
,0.01,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.82
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,48.8
,0.01,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.6
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,50.44
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,52.17999999999999
,0.01,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.68
,0.01,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.720000000000002
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,50.68
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,41.78
,0.01,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.48
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.17999999999999
,0.01,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,35.1
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,45.14
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.839999999999996
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,40.019999999999996
,0.01,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.8
,0.01,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.580000000000002
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.68
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,35.04
,0.01,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.520000000000003
,0.05,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,26.860000000000003
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,36.62
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,45.34000000000001
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,44.64
,0.05,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.46
,0.05,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.880000000000003
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,45.1
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,49.56
,0.05,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.759999999999998
,0.05,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,36.660000000000004
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.68
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.18000000000001
,0.01,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.6666666666666665
,0.01,0,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.770833333333333
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,35.48
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,36.260000000000005
,0.05,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,46.14
,0.05,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.3
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.9
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,31.360000000000003
,0.05,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.580000000000002
,0.05,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,40.86
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.1
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.54
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,45.720000000000006
,0.05,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,35.220000000000006
,0.05,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.560000000000002
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,45.660000000000004
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,44.72
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,46.5
,0.05,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.9
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,35.0
,0.05,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,35.58
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,37.74
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,40.06
,0.05,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.94
,0.05,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.44
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,39.120000000000005
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,25.32
,0.01,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,27.619999999999997
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,27.939999999999998
,0.05,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.0
,0.05,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.82
,0.01,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,26.639999999999997
,0.05,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,27.320000000000004
,0.05,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.68
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,50.96
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,49.660000000000004
,0.01,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.520833333333333
,0.05,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.46
,0.01,0,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,7.416666666666667
,0.05,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,35.28
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,50.36
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,48.44
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,38.56
,0.05,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.740000000000002
,0.05,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.36
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,41.21999999999999
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,37.86
,0.05,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.7
,0.1,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.480000000000004
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,36.660000000000004
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,30.220000000000006
,0.05,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.78
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.119999999999997
,0.1,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.220000000000006
,0.1,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.380000000000003
,0.05,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,30.060000000000002
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,43.81999999999999
,0.05,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.083333333333333
,0.05,0,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.4375
,0.1,1,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.64
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,43.019999999999996
,0.1,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,44.72
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,47.0
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,40.64
,0.1,0,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.28
,0.1,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.82
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,35.96
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,36.0
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,42.08
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,38.92
,0.1,0,0.5,0.1,0.2,agem,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.52
,0.1,1,0.5,0.1,0.2,agem++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.239999999999995
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,27.02
,0.1,1,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.46
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.0
,0.1,0,0.5,0.1,0.2,icarl,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.18
,0.05,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.729166666666667
,0.05,0,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.458333333333333
,0.05,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,1.9166666666666667
,0.05,0,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.833333333333332
,0.1,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.770833333333333
,0.1,0,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.416666666666666
,0.1,1,0.75,0.75,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.8125
